document_id,evidence_queries
-001-092-EDF_consultation_Industrial_Emissions_Directive_June_2022_December_2022.pdf,"['Energy and Resource Efficiency', 'GHG Emission Regulation']"
-001-122-EDF_Twitter_EU_ETS_February_2023_February_2023.pdf,"['Emissions Trading', 'Supporting the Need for Regulations']"
-001-028-89EDGAR_PDF.pdf,"['Transparency on Legislation', 'Supporting the Need for Regulations']"
-000-955-Enbridge_welcomes_new_UN_flagship_report_on_climate_change_-_Enbridge_Inc_.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-001-032-Microsoft_Word_-_DEEP_Notice_for_Written_Comment_on_Hydrogen_Opportunitties_April_15_2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
"-001-033-Federal_Enbridge_Inc.___Al_Monaco,_President_and_Chief_Executive_Officer_-_12-Month_Lobbying_Summary_-.pdf","['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Supporting the Need for Regulations', 'Carbon Tax']"
-001-032-8Enbridge_2021_ESG_Datasheet.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-001-033-ManitobaBinder1.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-001-033-Albertaregistration_form_for_organization_lobbyists.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations', 'Renewable Energy']"
-001-016-Enel_corporate_website_sustainability_report_April_2022_July_2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'GHG Emission Regulation', 'Carbon Tax', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations', 'Renewable Energy', 'Energy and Resource Efficiency', 'Communication of Climate Science']"
-001-040-Enel_press_release_net_zero_economy_September_2022_September_2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-982-Enel_corporate_website_energy_mix_June_2022_June_2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-000-999-Enel_Endesa_Twitter_fossil_gas_June_2022_July_2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-001-074-Open_Letter_Phase-out_of_fossil_fuels_boilers_October_2022_November_2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency']"
-001-026-ACT_Joint_Letter-Aug22.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-999-Enel_corporate_website_renewables_June_2022_July_2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-001-020-Enel_Iberdrola_EDP_open_letter_RFNBO_DA_July_2022_July_2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-001-109-Enel_corporate_website_land_use_and_climate_change_January_2023_January_2023.pdf,"['Land Use', 'Communication of Climate Science']"
-000-959-ENGIE_Universal_Registration_Document2021_March2022_AccessedApril2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action', 'Support of UN Climate Process']"
-000-931-Engie_Energy_Transition_Dashboard_2021_PublishedFeb2022_AccessedFeb2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Communication of Climate Science']"
-000-959-ENGIE_Universal_Registration_Document2021_March2022_AccessedApril2022p49-51.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency', 'Renewable Energy']"
-001-122-ENGIE_National_EV_Strategy_October2022_AccessedFebruary2023.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-980-Joint-letter-CO2-emission-standards-May2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-001-073-Eni_comments_on_EU_methane_rules_2022.pdf,"['GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-001-038-Eni_assessment-industry-associations-climate-policy-positions_2022_pg6-8.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Carbon Tax', 'Land Use', 'Supporting the Need for Regulations', 'Communication of Climate Science']"
-000-906-Eni’s_strategy_on_climate_change_2022.pdf,"['Land Use', 'Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'GHG Emission Regulation']"
-001-080-ClimateBillPublicHearing_Sept22_AccessedNov22.pdf,"['GHG Emission Regulation', 'Carbon Tax']"
-000-974-BGE_MarylandSB135_testimony_15.2.22.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-001-074-Utilities_DOE_comments_6.10.22_oct2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency']"
-000-936-Exelon_marylandmatters_SB528_16.2.22_feb2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-001-029-15ExxonMobil_Advancing_Climate_Solutions_2022_Progress_Report_July_Update.pdf,"['GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-000-899-Exxon_Jan2022_Advancingclimatesolutions_Jan2022.pdf,"['Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-001-122-Exxon_2022_NEVS_Submission_AccessedFeb2023.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-001-038-Climate_policy_principles___ExxonMobil.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'GHG Emission Regulation', 'Supporting the Need for Regulations']"
-000-944-Exxon_March2022_2020lobbyingreport_March2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Carbon Tax', 'Support of UN Climate Process', 'Supporting the Need for Regulations']"
-001-028-2021-Climate-Lobbying-Report.pdf,"['Transparency on Legislation', 'Disclosure on Relationships']"
-000-903-Exxon_Jan2022_ACSpage24_Jan2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-001-046-ExxonMobil.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Supporting the Need for Regulations']"
-001-031-Q1LD-2_Disclosure_Form.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-001-031-LD-2_Disclosure_Form.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-001-094-2023-acs-progress-report-executive-summary.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-000-982-Ford_Joint_Letter-May22_Accessed-Jun22.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action', 'Support of UN Climate Process']"
-000-955-Ford_2022-Sustainability-Report_04-2022.pdf,"['Support of UN Climate Process', 'Energy and Resource Efficiency', 'Communication of Climate Science', 'GHG Emission Regulation']"
-000-941-Ford_WitnessTestimony-March2022_Accessed-March2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Communication of Climate Science']"
-000-979-FordEurope_Sustainability_Digest_2022-Accessed_June2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-982-Ford_Statement-Jun22_Accessed-Jun22.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-001-116-Ford_Consultation_Australia-NEV_03-2023.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-001-000-Ford_ConsultationResponse-May22_Accessed-Jul22.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'GHG Emission Regulation']"
-001-021-Ford_ACCII-May22_Accessed-Jul22.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Supporting the Need for Regulations']"
-001-084-Ford_NESCAUM-May22_Accessed-Nov22.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-000-955-VW_2021-Sustainability-Report_04-2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations', 'Communication of Climate Science']"
-000-933-Ford_Yahoo-News_Build-Back-Better_02-2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-001-055-Fortum_Blog_REPowerEU_and_its_impact_on_the_green_energy_transition__Sept2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency', 'Renewable Energy']"
-001-042-Fortum_Feedback_EPBD_March2022_AccessedJuly2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency']"
-001-038-Foxconn_2021_Sustainability_Report_page_92.pdf,"['Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-950-GE_press_hydro_22.3.22_mar2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Renewable Energy']"
-000-959-GE_egypttoday_FMmeeting_20.4.22_apr2022.pdf,"['Support of UN Climate Process', 'Supporting the Need for Regulations']"
-001-020-GM_Comments_CARB_ACC-May22_Accessed-Jul22.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-001-106-GM_2022-Advocacy-Report_01-23.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Support of UN Climate Process', 'Supporting the Need for Regulations', 'Renewable Energy', 'Energy and Resource Efficiency']"
-001-020-GM_PressRelease-Jan22_Accessed-Jul22.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-001-050-GM_PressRelease-Sept22_Accessed-Sept22.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-001-002-GM_EPA_Comments-May22_Accessed-Jul22.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-984-GM_AutoNews-June22_Accessed-June22.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-909-GM_CEORoundtable-Jan22_Accessed-Jan22.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-001-028-Glencore_ClimateChange_Website_AccessedAug22.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-001-049-Eurometaux_non-ferrous-metals_ceo_letter_energy-crisis_06-09-2022_sept2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Supporting the Need for Regulations', 'Renewable Energy']"
-001-110-Glencore_NSW_EPA_plan_consultation_Nov2022.pdf,"['GHG Emission Regulation', 'Supporting the Need for Regulations']"
-001-087-grupoargos_twitter_GHGtargets_1.12.22_dec2022.pdf,"['GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-000-955-GRUPO-ARGOS_2021-integratedreport_p.33_22.2.22_apr2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Transparency on Legislation']"
-001-093-GrupoMexico_SR21_258.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-001-093-GrupoMexico_2021SR_244.pdf,"['Communication of Climate Science', 'Supporting the Need for Regulations']"
-001-097-heidelberg_ClimateAdvocacyAssociationReview2022_1.12.22_jan2023.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Carbon Tax', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations', 'Renewable Energy']"
-001-082-heidelbergmaterials_CEO_linkedin_COP27_8.11.22_nov2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-001-086-Hitachi_SustainabilityReport_2022_DandT.pdf,"['Transparency on Legislation', 'Disclosure on Relationships']"
-001-035-holcim_aggregateindustries_sustainabilitywhitepaper_15.8.22_aug2022.pdf,"['GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-001-052-holcim_twitter_NYC-buildings_22.9.22_sep2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Renewable Energy']"
-001-076-holcim_economist_Voices_12.10.22_nov2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency', 'Supporting the Need for Regulations']"
-000-967-Iberdrola_HDV_Comments-Feb22_Accessed-May22.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-001-042-IBERDROLA_EPBD_comment-proposal_1.3.22_sep2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency']"
-001-092-Iberdrola-Avangrid_consultation_energy_mix_June_2022_December_2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-001-086-Iberdrola_press_release_UK_energy_policy_December_2022_December_2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations', 'Renewable Energy']"
-001-082-Iberdrola_Financial_Times_Inflation_Reduction_Act_November_2022_November_2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-001-121-Joint_Letter_Green_Deal_Industrial_Plan_February_2023_February_2023.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading']"
-001-107-Iberdrola_corporate_website_2023_manifesto_January_2023_January_2023.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-001-107-Iberdrola_press_release_energy_transition_January_2023_January_2023.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-001-031-4Advancing_Climate_Solutions_report___Imperial_Oil.pdf,"['Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-001-037-Alberta-_Imperial_Oil.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations', 'Carbon Tax']"
-001-031-27-28Advancing_Climate_Solutions_report___Imperial_Oil.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Carbon Tax']"
-001-031-Federal_Imperial_Oil_Limited___Brad_Corson.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Carbon Tax']"
-001-031-BC_Imperial_Oil_Limited___Brad_Corson.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-001-031-512021-FORM-10K-FILED-Feb-23-2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-000-902-Climate___ImperialGE.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-001-051-Imperial_Oil_CEO_says_Feds'_approach_to_emissions_getting_'very_aggressive'_-_JWN_Energy.pdf,"['GHG Emission Regulation', 'Supporting the Need for Regulations']"
-001-058-IPL_2022_Climate-Science_Oct2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Emissions Trading', 'Support of UN Climate Process', 'Supporting the Need for Regulations']"
-001-093-IPL_ClimateChangeReport2022_p.6_11.2022_Dec2022.pdf,"['Support of UN Climate Process', 'Energy and Resource Efficiency', 'Supporting the Need for Regulations']"
-001-023-KMI_ESG_Report_-_2021_Next_Gen.pdf,"['Transparency on Legislation', 'Disclosure on Relationships']"
-001-037-Lockheed-Martin_Report_Climate-Risk-Opportunities_08-22.pdf,"['Communication of Climate Science', 'Supporting the Need for Regulations', 'Carbon Tax']"
-001-085-Lukoil_2022_CorporateWebsiteQ1_Dec2022.pdf,"['Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-955-lyondellbasell_sustainability-report2021_p.23-30_11.4.22_apr2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Communication of Climate Science', 'Supporting the Need for Regulations']"
-001-074-MPC_Climate-Report_q2_June2022_Oct2022.pdf,"['Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-001-020-Mercedes_ACCII-May22_Accessed-Jul22.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-898-Maersk_2021_cdp-disclosure-questions_Jan2022.pdf,"['GHG Emission Regulation', 'Support of UN Climate Process', 'Transparency on Legislation', 'Disclosure on Relationships', 'Supporting the Need for Regulations']"
-001-093-Maersk_ESG-Day-2022.pdf,"['Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-001-016-Maersk_sustainability-insights_June-22.pdf,"['Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-964-Moller-Maersk_IMO-Position-Paper_05-2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Carbon Tax', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations', 'Energy and Resource Efficiency']"
